#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)CA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2010/11/03 02:10:46,544000,0.076
2010/11/03 02:10:46,544200,0.030
2010/11/03 02:10:46,544400,0.040
2010/11/03 02:10:46,544600,0.088
2010/11/03 02:10:46,544800,-0.050
2010/11/03 02:10:46,545000,-0.012
2010/11/03 02:10:46,545200,-0.012
2010/11/03 02:10:46,545400,0.000
2010/11/03 02:10:46,545600,-0.006
2010/11/03 02:10:46,545800,0.000
2010/11/03 02:10:46,546000,0.000
2010/11/03 02:10:46,546200,0.044
2010/11/03 02:10:46,546400,0.052
2010/11/03 02:10:46,546600,0.024
2010/11/03 02:10:46,546800,-0.052
2010/11/03 02:10:46,547000,-0.038
2010/11/03 02:10:46,547200,-0.042
2010/11/03 02:10:46,547400,-0.030
2010/11/03 02:10:46,547600,0.010
2010/11/03 02:10:46,547800,0.030
2010/11/03 02:10:46,548000,0.062
2010/11/03 02:10:46,548200,0.048
2010/11/03 02:10:46,548400,0.020
2010/11/03 02:10:46,548600,0.042
2010/11/03 02:10:46,548800,0.024
2010/11/03 02:10:46,549000,0.014
2010/11/03 02:10:46,549200,-0.056
2010/11/03 02:10:46,549400,-0.028
2010/11/03 02:10:46,549600,0.002
2010/11/03 02:10:46,549800,-0.048
2010/11/03 02:10:46,550000,-0.080
2010/11/03 02:10:46,550200,-0.004
2010/11/03 02:10:46,550400,0.056
2010/11/03 02:10:46,550600,0.000
2010/11/03 02:10:46,550800,-0.050
2010/11/03 02:10:46,551000,-0.060
2010/11/03 02:10:46,551200,-0.016
2010/11/03 02:10:46,551400,0.080
2010/11/03 02:10:46,551600,0.124
2010/11/03 02:10:46,551800,0.102
2010/11/03 02:10:46,552000,0.020
2010/11/03 02:10:46,552200,-0.066
2010/11/03 02:10:46,552400,-0.064
2010/11/03 02:10:46,552600,0.014
2010/11/03 02:10:46,552800,0.098
2010/11/03 02:10:46,553000,0.086
2010/11/03 02:10:46,553200,0.038
2010/11/03 02:10:46,553400,0.014
2010/11/03 02:10:46,553600,-0.006
2010/11/03 02:10:46,553800,-0.004
2010/11/03 02:10:46,554000,0.046
2010/11/03 02:10:46,554200,0.056
2010/11/03 02:10:46,554400,0.028
2010/11/03 02:10:46,554600,-0.054
2010/11/03 02:10:46,554800,-0.094
2010/11/03 02:10:46,555000,-0.030
2010/11/03 02:10:46,555200,0.008
2010/11/03 02:10:46,555400,0.046
2010/11/03 02:10:46,555600,0.046
2010/11/03 02:10:46,555800,0.030
2010/11/03 02:10:46,556000,-0.024
2010/11/03 02:10:46,556200,0.006
2010/11/03 02:10:46,556400,0.058
2010/11/03 02:10:46,556600,0.100
2010/11/03 02:10:46,556800,0.046
2010/11/03 02:10:46,557000,0.002
2010/11/03 02:10:46,557200,-0.066
2010/11/03 02:10:46,557400,-0.044
2010/11/03 02:10:46,557600,0.064
2010/11/03 02:10:46,557800,0.062
2010/11/03 02:10:46,558000,0.042
2010/11/03 02:10:46,558200,-0.014
2010/11/03 02:10:46,558400,-0.028
2010/11/03 02:10:46,558600,-0.028
2010/11/03 02:10:46,558800,-0.014
2010/11/03 02:10:46,559000,0.054
2010/11/03 02:10:46,559200,0.036
2010/11/03 02:10:46,559400,-0.032
2010/11/03 02:10:46,559600,-0.052
2010/11/03 02:10:46,559800,-0.068
2010/11/03 02:10:46,560000,0.014
2010/11/03 02:10:46,560200,0.050
2010/11/03 02:10:46,560400,0.096
2010/11/03 02:10:46,560600,0.060
2010/11/03 02:10:46,560800,-0.066
2010/11/03 02:10:46,561000,-0.064
2010/11/03 02:10:46,561200,-0.014
2010/11/03 02:10:46,561400,0.092
2010/11/03 02:10:46,561600,0.138
2010/11/03 02:10:46,561800,0.040
2010/11/03 02:10:46,562000,-0.054
2010/11/03 02:10:46,562200,-0.090
2010/11/03 02:10:46,562400,-0.038
2010/11/03 02:10:46,562600,0.038
2010/11/03 02:10:46,562800,0.090
2010/11/03 02:10:46,563000,0.066
2010/11/03 02:10:46,563200,-0.024
2010/11/03 02:10:46,563400,-0.040
2010/11/03 02:10:46,563600,-0.034
2010/11/03 02:10:46,563800,0.036
2010/11/03 02:10:46,564000,0.028
2010/11/03 02:10:46,564200,-0.008
2010/11/03 02:10:46,564400,-0.012
2010/11/03 02:10:46,564600,0.018
2010/11/03 02:10:46,564800,0.058
2010/11/03 02:10:46,565000,0.052
2010/11/03 02:10:46,565200,0.058
2010/11/03 02:10:46,565400,0.036
2010/11/03 02:10:46,565600,0.002
2010/11/03 02:10:46,565800,-0.022
2010/11/03 02:10:46,566000,-0.032
2010/11/03 02:10:46,566200,0.014
2010/11/03 02:10:46,566400,0.060
2010/11/03 02:10:46,566600,0.056
2010/11/03 02:10:46,566800,0.002
2010/11/03 02:10:46,567000,-0.030
2010/11/03 02:10:46,567200,0.026
2010/11/03 02:10:46,567400,0.080
2010/11/03 02:10:46,567600,0.100
2010/11/03 02:10:46,567800,0.002
2010/11/03 02:10:46,568000,-0.056
2010/11/03 02:10:46,568200,-0.034
2010/11/03 02:10:46,568400,-0.032
2010/11/03 02:10:46,568600,0.060
2010/11/03 02:10:46,568800,0.080
2010/11/03 02:10:46,569000,0.022
2010/11/03 02:10:46,569200,-0.042
2010/11/03 02:10:46,569400,-0.010
2010/11/03 02:10:46,569600,0.042
2010/11/03 02:10:46,569800,0.020
2010/11/03 02:10:46,570000,0.022
2010/11/03 02:10:46,570200,0.032
2010/11/03 02:10:46,570400,-0.056
2010/11/03 02:10:46,570600,-0.078
2010/11/03 02:10:46,570800,-0.030
2010/11/03 02:10:46,571000,0.028
2010/11/03 02:10:46,571200,0.012
2010/11/03 02:10:46,571400,0.038
2010/11/03 02:10:46,571600,0.078
2010/11/03 02:10:46,571800,0.002
2010/11/03 02:10:46,572000,-0.064
2010/11/03 02:10:46,572200,-0.032
2010/11/03 02:10:46,572400,-0.006
2010/11/03 02:10:46,572600,0.014
2010/11/03 02:10:46,572800,0.036
2010/11/03 02:10:46,573000,-0.004
2010/11/03 02:10:46,573200,-0.028
2010/11/03 02:10:46,573400,-0.054
2010/11/03 02:10:46,573600,-0.010
2010/11/03 02:10:46,573800,0.000
2010/11/03 02:10:46,574000,-0.006
2010/11/03 02:10:46,574200,0.018
2010/11/03 02:10:46,574400,0.016
2010/11/03 02:10:46,574600,0.016
2010/11/03 02:10:46,574800,-0.024
2010/11/03 02:10:46,575000,-0.052
2010/11/03 02:10:46,575200,-0.010
2010/11/03 02:10:46,575400,0.018
2010/11/03 02:10:46,575600,-0.042
2010/11/03 02:10:46,575800,-0.050
2010/11/03 02:10:46,576000,-0.024
2010/11/03 02:10:46,576200,0.034
2010/11/03 02:10:46,576400,0.012
2010/11/03 02:10:46,576600,0.014
2010/11/03 02:10:46,576800,0.032
2010/11/03 02:10:46,577000,0.036
2010/11/03 02:10:46,577200,-0.008
2010/11/03 02:10:46,577400,-0.078
2010/11/03 02:10:46,577600,-0.034
2010/11/03 02:10:46,577800,0.036
2010/11/03 02:10:46,578000,0.020
2010/11/03 02:10:46,578200,0.000
2010/11/03 02:10:46,578400,-0.034
2010/11/03 02:10:46,578600,-0.058
2010/11/03 02:10:46,578800,-0.042
2010/11/03 02:10:46,579000,0.010
2010/11/03 02:10:46,579200,0.060
2010/11/03 02:10:46,579400,-0.066
2010/11/03 02:10:46,579600,-0.148
2010/11/03 02:10:46,579800,0.006
2010/11/03 02:10:46,580000,0.094
2010/11/03 02:10:46,580200,-0.020
2010/11/03 02:10:46,580400,-0.076
2010/11/03 02:10:46,580600,-0.084
2010/11/03 02:10:46,580800,0.058
2010/11/03 02:10:46,581000,0.030
2010/11/03 02:10:46,581200,-0.038
2010/11/03 02:10:46,581400,-0.068
2010/11/03 02:10:46,581600,-0.060
2010/11/03 02:10:46,581800,-0.002
2010/11/03 02:10:46,582000,-0.020
2010/11/03 02:10:46,582200,-0.008
2010/11/03 02:10:46,582400,0.040
2010/11/03 02:10:46,582600,0.044
2010/11/03 02:10:46,582800,0.042
2010/11/03 02:10:46,583000,-0.044
2010/11/03 02:10:46,583200,-0.078
2010/11/03 02:10:46,583400,-0.032
2010/11/03 02:10:46,583600,-0.004
2010/11/03 02:10:46,583800,0.026
2010/11/03 02:10:46,584000,-0.008
2010/11/03 02:10:46,584200,-0.038
2010/11/03 02:10:46,584400,-0.032
2010/11/03 02:10:46,584600,-0.040
2010/11/03 02:10:46,584800,0.020
2010/11/03 02:10:46,585000,0.040
2010/11/03 02:10:46,585200,0.066
2010/11/03 02:10:46,585400,0.016
2010/11/03 02:10:46,585600,-0.030
2010/11/03 02:10:46,585800,-0.028
2010/11/03 02:10:46,586000,-0.030
2010/11/03 02:10:46,586200,-0.014
2010/11/03 02:10:46,586400,-0.030
2010/11/03 02:10:46,586600,-0.036
2010/11/03 02:10:46,586800,-0.052
2010/11/03 02:10:46,587000,-0.012
2010/11/03 02:10:46,587200,0.014
2010/11/03 02:10:46,587400,0.040
2010/11/03 02:10:46,587600,0.050
2010/11/03 02:10:46,587800,0.034
2010/11/03 02:10:46,588000,0.010
2010/11/03 02:10:46,588200,0.004
2010/11/03 02:10:46,588400,-0.004
2010/11/03 02:10:46,588600,-0.010
2010/11/03 02:10:46,588800,-0.040
2010/11/03 02:10:46,589000,-0.066
2010/11/03 02:10:46,589200,-0.072
2010/11/03 02:10:46,589400,0.008
2010/11/03 02:10:46,589600,0.028
2010/11/03 02:10:46,589800,-0.046
2010/11/03 02:10:46,590000,0.008
2010/11/03 02:10:46,590200,0.100
2010/11/03 02:10:46,590400,0.084
2010/11/03 02:10:46,590600,-0.056
2010/11/03 02:10:46,590800,-0.130
2010/11/03 02:10:46,591000,-0.046
2010/11/03 02:10:46,591200,-0.006
2010/11/03 02:10:46,591400,0.012
2010/11/03 02:10:46,591600,-0.030
2010/11/03 02:10:46,591800,-0.020
2010/11/03 02:10:46,592000,0.040
2010/11/03 02:10:46,592200,0.012
2010/11/03 02:10:46,592400,0.052
2010/11/03 02:10:46,592600,0.082
2010/11/03 02:10:46,592800,0.070
2010/11/03 02:10:46,593000,0.020
2010/11/03 02:10:46,593200,-0.042
2010/11/03 02:10:46,593400,-0.072
2010/11/03 02:10:46,593600,-0.068
2010/11/03 02:10:46,593800,0.012
2010/11/03 02:10:46,594000,0.034
2010/11/03 02:10:46,594200,-0.074
2010/11/03 02:10:46,594400,-0.124
2010/11/03 02:10:46,594600,-0.166
2010/11/03 02:10:46,594800,-0.172
2010/11/03 02:10:46,595000,0.110
2010/11/03 02:10:46,595200,0.192
2010/11/03 02:10:46,595400,0.206
2010/11/03 02:10:46,595600,0.048
2010/11/03 02:10:46,595800,-0.020
2010/11/03 02:10:46,596000,0.042
2010/11/03 02:10:46,596200,0.088
2010/11/03 02:10:46,596400,-0.012
2010/11/03 02:10:46,596600,-0.166
2010/11/03 02:10:46,596800,-0.186
2010/11/03 02:10:46,597000,-0.060
2010/11/03 02:10:46,597200,-0.012
2010/11/03 02:10:46,597400,0.018
2010/11/03 02:10:46,597600,0.096
2010/11/03 02:10:46,597800,0.102
2010/11/03 02:10:46,598000,0.064
2010/11/03 02:10:46,598200,0.000
2010/11/03 02:10:46,598400,-0.016
2010/11/03 02:10:46,598600,-0.020
2010/11/03 02:10:46,598800,-0.060
2010/11/03 02:10:46,599000,-0.004
2010/11/03 02:10:46,599200,0.020
2010/11/03 02:10:46,599400,-0.098
2010/11/03 02:10:46,599600,-0.236
2010/11/03 02:10:46,599800,-0.082
2010/11/03 02:10:46,600000,0.186
2010/11/03 02:10:46,600200,0.226
2010/11/03 02:10:46,600400,0.086
2010/11/03 02:10:46,600600,-0.054
2010/11/03 02:10:46,600800,-0.072
2010/11/03 02:10:46,601000,-0.056
2010/11/03 02:10:46,601200,0.036
2010/11/03 02:10:46,601400,0.034
2010/11/03 02:10:46,601600,-0.020
2010/11/03 02:10:46,601800,-0.120
2010/11/03 02:10:46,602000,-0.196
2010/11/03 02:10:46,602200,-0.086
2010/11/03 02:10:46,602400,0.046
2010/11/03 02:10:46,602600,0.166
2010/11/03 02:10:46,602800,0.126
2010/11/03 02:10:46,603000,0.050
2010/11/03 02:10:46,603200,0.008
2010/11/03 02:10:46,603400,0.000
2010/11/03 02:10:46,603600,0.054
2010/11/03 02:10:46,603800,0.038
2010/11/03 02:10:46,604000,0.040
2010/11/03 02:10:46,604200,0.012
2010/11/03 02:10:46,604400,-0.150
2010/11/03 02:10:46,604600,-0.130
2010/11/03 02:10:46,604800,-0.036
2010/11/03 02:10:46,605000,0.032
2010/11/03 02:10:46,605200,0.108
2010/11/03 02:10:46,605400,0.112
2010/11/03 02:10:46,605600,0.094
2010/11/03 02:10:46,605800,-0.022
2010/11/03 02:10:46,606000,-0.010
2010/11/03 02:10:46,606200,-0.020
2010/11/03 02:10:46,606400,-0.040
2010/11/03 02:10:46,606600,-0.044
2010/11/03 02:10:46,606800,-0.076
2010/11/03 02:10:46,607000,-0.070
2010/11/03 02:10:46,607200,-0.008
2010/11/03 02:10:46,607400,0.082
2010/11/03 02:10:46,607600,0.132
2010/11/03 02:10:46,607800,0.098
2010/11/03 02:10:46,608000,0.064
2010/11/03 02:10:46,608200,0.042
2010/11/03 02:10:46,608400,0.032
2010/11/03 02:10:46,608600,0.010
2010/11/03 02:10:46,608800,-0.024
2010/11/03 02:10:46,609000,-0.038
2010/11/03 02:10:46,609200,-0.060
2010/11/03 02:10:46,609400,-0.056
2010/11/03 02:10:46,609600,-0.040
2010/11/03 02:10:46,609800,-0.068
2010/11/03 02:10:46,610000,-0.020
2010/11/03 02:10:46,610200,0.076
2010/11/03 02:10:46,610400,0.122
2010/11/03 02:10:46,610600,0.046
2010/11/03 02:10:46,610800,-0.042
2010/11/03 02:10:46,611000,-0.024
2010/11/03 02:10:46,611200,-0.026
2010/11/03 02:10:46,611400,0.038
2010/11/03 02:10:46,611600,0.022
2010/11/03 02:10:46,611800,0.034
2010/11/03 02:10:46,612000,-0.050
2010/11/03 02:10:46,612200,-0.076
2010/11/03 02:10:46,612400,0.010
2010/11/03 02:10:46,612600,0.076
2010/11/03 02:10:46,612800,0.110
2010/11/03 02:10:46,613000,0.110
2010/11/03 02:10:46,613200,0.038
2010/11/03 02:10:46,613400,-0.026
2010/11/03 02:10:46,613600,-0.056
2010/11/03 02:10:46,613800,-0.036
2010/11/03 02:10:46,614000,-0.004
2010/11/03 02:10:46,614200,-0.054
2010/11/03 02:10:46,614400,0.074
2010/11/03 02:10:46,614600,0.058
2010/11/03 02:10:46,614800,0.034
2010/11/03 02:10:46,615000,0.016
2010/11/03 02:10:46,615200,0.030
2010/11/03 02:10:46,615400,0.040
2010/11/03 02:10:46,615600,0.056
2010/11/03 02:10:46,615800,0.018
2010/11/03 02:10:46,616000,-0.038
2010/11/03 02:10:46,616200,-0.024
2010/11/03 02:10:46,616400,0.056
2010/11/03 02:10:46,616600,0.082
2010/11/03 02:10:46,616800,0.084
2010/11/03 02:10:46,617000,0.000
2010/11/03 02:10:46,617200,-0.016
2010/11/03 02:10:46,617400,0.022
2010/11/03 02:10:46,617600,0.070
2010/11/03 02:10:46,617800,0.072
2010/11/03 02:10:46,618000,0.030
2010/11/03 02:10:46,618200,-0.014
2010/11/03 02:10:46,618400,0.008
2010/11/03 02:10:46,618600,0.020
2010/11/03 02:10:46,618800,0.012
2010/11/03 02:10:46,619000,0.028
2010/11/03 02:10:46,619200,0.078
2010/11/03 02:10:46,619400,0.086
2010/11/03 02:10:46,619600,-0.028
2010/11/03 02:10:46,619800,-0.088
2010/11/03 02:10:46,620000,-0.008
2010/11/03 02:10:46,620200,0.074
2010/11/03 02:10:46,620400,0.040
2010/11/03 02:10:46,620600,-0.072
2010/11/03 02:10:46,620800,-0.088
2010/11/03 02:10:46,621000,-0.034
2010/11/03 02:10:46,621200,0.074
2010/11/03 02:10:46,621400,0.106
2010/11/03 02:10:46,621600,0.080
2010/11/03 02:10:46,621800,0.012
2010/11/03 02:10:46,622000,-0.044
2010/11/03 02:10:46,622200,-0.102
2010/11/03 02:10:46,622400,-0.054
2010/11/03 02:10:46,622600,0.044
2010/11/03 02:10:46,622800,0.088
2010/11/03 02:10:46,623000,0.012
2010/11/03 02:10:46,623200,-0.024
2010/11/03 02:10:46,623400,-0.018
2010/11/03 02:10:46,623600,0.058
2010/11/03 02:10:46,623800,0.068
2010/11/03 02:10:46,624000,-0.022
2010/11/03 02:10:46,624200,-0.056
2010/11/03 02:10:46,624400,-0.008
2010/11/03 02:10:46,624600,0.048
2010/11/03 02:10:46,624800,0.040
2010/11/03 02:10:46,625000,0.034
2010/11/03 02:10:46,625200,0.014
2010/11/03 02:10:46,625400,0.002
2010/11/03 02:10:46,625600,-0.020
2010/11/03 02:10:46,625800,-0.018
2010/11/03 02:10:46,626000,0.050
2010/11/03 02:10:46,626200,0.100
2010/11/03 02:10:46,626400,0.068
2010/11/03 02:10:46,626600,-0.022
2010/11/03 02:10:46,626800,-0.056
2010/11/03 02:10:46,627000,-0.008
2010/11/03 02:10:46,627200,0.042
2010/11/03 02:10:46,627400,0.082
2010/11/03 02:10:46,627600,0.066
2010/11/03 02:10:46,627800,0.004
2010/11/03 02:10:46,628000,-0.068
2010/11/03 02:10:46,628200,-0.042
2010/11/03 02:10:46,628400,0.052
2010/11/03 02:10:46,628600,0.070
2010/11/03 02:10:46,628800,0.060
2010/11/03 02:10:46,629000,-0.038
2010/11/03 02:10:46,629200,-0.092
2010/11/03 02:10:46,629400,-0.036
2010/11/03 02:10:46,629600,0.002
2010/11/03 02:10:46,629800,0.020
2010/11/03 02:10:46,630000,0.020
2010/11/03 02:10:46,630200,0.034
2010/11/03 02:10:46,630400,0.016
2010/11/03 02:10:46,630600,-0.052
2010/11/03 02:10:46,630800,-0.018
2010/11/03 02:10:46,631000,-0.034
2010/11/03 02:10:46,631200,-0.026
2010/11/03 02:10:46,631400,0.024
2010/11/03 02:10:46,631600,0.068
2010/11/03 02:10:46,631800,0.026
2010/11/03 02:10:46,632000,-0.076
2010/11/03 02:10:46,632200,-0.084
2010/11/03 02:10:46,632400,-0.014
2010/11/03 02:10:46,632600,0.076
2010/11/03 02:10:46,632800,0.078
2010/11/03 02:10:46,633000,-0.076
2010/11/03 02:10:46,633200,-0.100
2010/11/03 02:10:46,633400,-0.038
2010/11/03 02:10:46,633600,0.044
2010/11/03 02:10:46,633800,0.050
2010/11/03 02:10:46,634000,0.030
2010/11/03 02:10:46,634200,0.042
2010/11/03 02:10:46,634400,-0.034
2010/11/03 02:10:46,634600,-0.034
2010/11/03 02:10:46,634800,-0.018
2010/11/03 02:10:46,635000,-0.020
2010/11/03 02:10:46,635200,0.058
2010/11/03 02:10:46,635400,0.044
2010/11/03 02:10:46,635600,0.000
2010/11/03 02:10:46,635800,-0.048
2010/11/03 02:10:46,636000,-0.038
2010/11/03 02:10:46,636200,-0.014
2010/11/03 02:10:46,636400,0.048
2010/11/03 02:10:46,636600,0.110
2010/11/03 02:10:46,636800,0.112
2010/11/03 02:10:46,637000,0.038
2010/11/03 02:10:46,637200,-0.074
2010/11/03 02:10:46,637400,-0.100
2010/11/03 02:10:46,637600,0.012
2010/11/03 02:10:46,637800,0.082
2010/11/03 02:10:46,638000,0.032
2010/11/03 02:10:46,638200,-0.024
2010/11/03 02:10:46,638400,-0.036
2010/11/03 02:10:46,638600,-0.038
2010/11/03 02:10:46,638800,-0.002
2010/11/03 02:10:46,639000,0.054
2010/11/03 02:10:46,639200,0.022
2010/11/03 02:10:46,639400,-0.024
2010/11/03 02:10:46,639600,-0.068
2010/11/03 02:10:46,639800,-0.006
2010/11/03 02:10:46,640000,0.012
2010/11/03 02:10:46,640200,-0.030
2010/11/03 02:10:46,640400,-0.040
2010/11/03 02:10:46,640600,-0.026
2010/11/03 02:10:46,640800,0.018
2010/11/03 02:10:46,641000,0.000
2010/11/03 02:10:46,641200,-0.022
2010/11/03 02:10:46,641400,-0.014
2010/11/03 02:10:46,641600,0.044
2010/11/03 02:10:46,641800,-0.028
2010/11/03 02:10:46,642000,-0.062
2010/11/03 02:10:46,642200,-0.146
2010/11/03 02:10:46,642400,-0.008
2010/11/03 02:10:46,642600,0.176
2010/11/03 02:10:46,642800,0.064
2010/11/03 02:10:46,643000,0.032
2010/11/03 02:10:46,643200,-0.086
2010/11/03 02:10:46,643400,-0.088
2010/11/03 02:10:46,643600,0.058
2010/11/03 02:10:46,643800,0.146
2010/11/03 02:10:46,644000,0.012
2010/11/03 02:10:46,644200,-0.066
2010/11/03 02:10:46,644400,-0.072
2010/11/03 02:10:46,644600,-0.086
2010/11/03 02:10:46,644800,-0.048
2010/11/03 02:10:46,645000,0.068
2010/11/03 02:10:46,645200,0.088
2010/11/03 02:10:46,645400,0.030
2010/11/03 02:10:46,645600,-0.018
2010/11/03 02:10:46,645800,-0.054
2010/11/03 02:10:46,646000,-0.028
2010/11/03 02:10:46,646200,0.000
2010/11/03 02:10:46,646400,0.030
2010/11/03 02:10:46,646600,0.010
2010/11/03 02:10:46,646800,-0.042
2010/11/03 02:10:46,647000,-0.048
2010/11/03 02:10:46,647200,0.008
2010/11/03 02:10:46,647400,0.078
2010/11/03 02:10:46,647600,0.062
2010/11/03 02:10:46,647800,0.080
2010/11/03 02:10:46,648000,0.032
2010/11/03 02:10:46,648200,-0.092
2010/11/03 02:10:46,648400,-0.134
2010/11/03 02:10:46,648600,-0.058
2010/11/03 02:10:46,648800,0.024
2010/11/03 02:10:46,649000,-0.024
2010/11/03 02:10:46,649200,-0.070
2010/11/03 02:10:46,649400,-0.016
2010/11/03 02:10:46,649600,-0.012
2010/11/03 02:10:46,649800,-0.108
2010/11/03 02:10:46,650000,-0.080
2010/11/03 02:10:46,650200,0.076
2010/11/03 02:10:46,650400,0.056
2010/11/03 02:10:46,650600,-0.078
2010/11/03 02:10:46,650800,-0.084
2010/11/03 02:10:46,651000,0.006
2010/11/03 02:10:46,651200,-0.006
2010/11/03 02:10:46,651400,-0.034
2010/11/03 02:10:46,651600,-0.042
2010/11/03 02:10:46,651800,-0.010
2010/11/03 02:10:46,652000,0.022
2010/11/03 02:10:46,652200,0.010
2010/11/03 02:10:46,652400,-0.008
2010/11/03 02:10:46,652600,0.016
2010/11/03 02:10:46,652800,0.056
2010/11/03 02:10:46,653000,0.026
2010/11/03 02:10:46,653200,-0.046
2010/11/03 02:10:46,653400,-0.058
2010/11/03 02:10:46,653600,-0.028
2010/11/03 02:10:46,653800,0.004
2010/11/03 02:10:46,654000,0.016
2010/11/03 02:10:46,654200,-0.018
2010/11/03 02:10:46,654400,-0.048
2010/11/03 02:10:46,654600,-0.014
2010/11/03 02:10:46,654800,0.028
2010/11/03 02:10:46,655000,0.030
2010/11/03 02:10:46,655200,0.036
2010/11/03 02:10:46,655400,0.034
2010/11/03 02:10:46,655600,0.004
2010/11/03 02:10:46,655800,-0.084
2010/11/03 02:10:46,656000,-0.084
2010/11/03 02:10:46,656200,0.008
2010/11/03 02:10:46,656400,0.056
2010/11/03 02:10:46,656600,0.020
2010/11/03 02:10:46,656800,-0.006
2010/11/03 02:10:46,657000,0.002
2010/11/03 02:10:46,657200,-0.010
2010/11/03 02:10:46,657400,-0.004
2010/11/03 02:10:46,657600,0.044
2010/11/03 02:10:46,657800,0.036
2010/11/03 02:10:46,658000,0.000
2010/11/03 02:10:46,658200,-0.050
2010/11/03 02:10:46,658400,-0.052
2010/11/03 02:10:46,658600,-0.024
2010/11/03 02:10:46,658800,-0.086
2010/11/03 02:10:46,659000,-0.050
2010/11/03 02:10:46,659200,0.060
2010/11/03 02:10:46,659400,0.000
2010/11/03 02:10:46,659600,-0.102
2010/11/03 02:10:46,659800,-0.052
2010/11/03 02:10:46,660000,0.092
2010/11/03 02:10:46,660200,0.100
2010/11/03 02:10:46,660400,-0.022
2010/11/03 02:10:46,660600,-0.060
2010/11/03 02:10:46,660800,-0.098
2010/11/03 02:10:46,661000,-0.020
2010/11/03 02:10:46,661200,0.052
2010/11/03 02:10:46,661400,0.060
2010/11/03 02:10:46,661600,0.012
2010/11/03 02:10:46,661800,-0.102
2010/11/03 02:10:46,662000,-0.104
2010/11/03 02:10:46,662200,0.020
2010/11/03 02:10:46,662400,0.066
2010/11/03 02:10:46,662600,0.106
2010/11/03 02:10:46,662800,0.076
2010/11/03 02:10:46,663000,0.080
2010/11/03 02:10:46,663200,-0.002
2010/11/03 02:10:46,663400,-0.036
2010/11/03 02:10:46,663600,0.026
2010/11/03 02:10:46,663800,0.058
2010/11/03 02:10:46,664000,0.016
2010/11/03 02:10:46,664200,-0.044
2010/11/03 02:10:46,664400,-0.104
2010/11/03 02:10:46,664600,0.086
2010/11/03 02:10:46,664800,-0.044
2010/11/03 02:10:46,665000,0.028
2010/11/03 02:10:46,665200,0.094
2010/11/03 02:10:46,665400,0.060
2010/11/03 02:10:46,665600,0.006
2010/11/03 02:10:46,665800,0.030
2010/11/03 02:10:46,666000,-0.026
2010/11/03 02:10:46,666200,-0.010
2010/11/03 02:10:46,666400,0.052
2010/11/03 02:10:46,666600,-0.006
2010/11/03 02:10:46,666800,-0.026
2010/11/03 02:10:46,667000,-0.032
2010/11/03 02:10:46,667200,0.064
2010/11/03 02:10:46,667400,0.048
2010/11/03 02:10:46,667600,0.110
2010/11/03 02:10:46,667800,0.036
2010/11/03 02:10:46,668000,-0.032
2010/11/03 02:10:46,668200,-0.032
2010/11/03 02:10:46,668400,-0.040
2010/11/03 02:10:46,668600,0.034
2010/11/03 02:10:46,668800,0.068
2010/11/03 02:10:46,669000,0.008
2010/11/03 02:10:46,669200,-0.048
2010/11/03 02:10:46,669400,-0.034
2010/11/03 02:10:46,669600,0.004
2010/11/03 02:10:46,669800,-0.078
2010/11/03 02:10:46,670000,-0.074
2010/11/03 02:10:46,670200,0.066
2010/11/03 02:10:46,670400,0.088
2010/11/03 02:10:46,670600,0.010
2010/11/03 02:10:46,670800,-0.038
2010/11/03 02:10:46,671000,-0.038
2010/11/03 02:10:46,671200,0.024
2010/11/03 02:10:46,671400,0.088
2010/11/03 02:10:46,671600,0.066
2010/11/03 02:10:46,671800,-0.030
2010/11/03 02:10:46,672000,-0.088
2010/11/03 02:10:46,672200,-0.048
2010/11/03 02:10:46,672400,-0.016
2010/11/03 02:10:46,672600,0.042
2010/11/03 02:10:46,672800,0.100
2010/11/03 02:10:46,673000,0.066
2010/11/03 02:10:46,673200,0.002
2010/11/03 02:10:46,673400,-0.008
2010/11/03 02:10:46,673600,0.002
2010/11/03 02:10:46,673800,0.058
2010/11/03 02:10:46,674000,0.076
2010/11/03 02:10:46,674200,0.044
2010/11/03 02:10:46,674400,-0.040
2010/11/03 02:10:46,674600,-0.080
2010/11/03 02:10:46,674800,-0.038
2010/11/03 02:10:46,675000,-0.032
2010/11/03 02:10:46,675200,0.054
2010/11/03 02:10:46,675400,0.078
2010/11/03 02:10:46,675600,0.036
2010/11/03 02:10:46,675800,0.004
2010/11/03 02:10:46,676000,-0.060
2010/11/03 02:10:46,676200,-0.006
2010/11/03 02:10:46,676400,0.062
2010/11/03 02:10:46,676600,0.072
2010/11/03 02:10:46,676800,0.018
2010/11/03 02:10:46,677000,-0.104
2010/11/03 02:10:46,677200,-0.078
2010/11/03 02:10:46,677400,-0.012
2010/11/03 02:10:46,677600,0.090
2010/11/03 02:10:46,677800,0.116
2010/11/03 02:10:46,678000,0.062
2010/11/03 02:10:46,678200,0.010
2010/11/03 02:10:46,678400,-0.030
2010/11/03 02:10:46,678600,-0.004
2010/11/03 02:10:46,678800,-0.032
